Sub-District,Sub-District Latitude,Sub-District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Kampung Toyapakeh,-8.6825225,115.4880228,Sunny Café Penida,-8.67906,115.48963,Café
Kampung Toyapakeh,-8.6825225,115.4880228,Quicksilver Cruise,-8.681484136545482,115.48398919554394,Boat or Ferry
Lembongan,-8.6990748,115.4523449,Song Tepo Beach,-8.697665,115.449,Beach Bar
Lembongan,-8.6990748,115.4523449,Yellow Bridge Homestay,-8.695236,115.45133,Bed & Breakfast
Ped,-8.6905259,115.5185026,Aryaginata Cliff Cottages,-8.693804,115.518918,Vacation Rental
Sakti,-8.7060094,115.4819099,warung kabu,-8.707446,115.482963,Asian Restaurant
Angseri,-8.3561667,115.1550463,Wisata Alam Air Panas Angseri,-8.355240318218094,115.15680528598739,Hot Spring
Batunya,-8.3137721,115.186979,Baturiti Natural Agro Product,-8.315506212610655,115.18342111759662,Coffee Shop
Baturiti,-8.5308111,115.0823647,Peken Kerambitan,-8.528854,115.080324,Flea Market
Candikuning,-8.2733298,115.1612437,Strawberry Stop,-8.271818107115132,115.16311836911969,Snack Place
Candikuning,-8.2733298,115.1612437,De Danau Lake View Restaurant,-8.275375057234927,115.16388391887818,Indonesian Restaurant
Candikuning,-8.2733298,115.1612437,CLV Hotel & Villa,-8.271241045012165,115.16222286817377,Hotel
Candikuning,-8.2733298,115.1612437,Rumah Makan As Siddiq,-8.275647598753254,115.16412151970225,Indonesian Restaurant
Candikuning,-8.2733298,115.1612437,Enjung Beji Resort,-8.273520819681828,115.16535151834965,Resort
Perean Kangin,-8.4215805,115.2069869,Festival Center Bali,-8.421971,115.20268,Big Box Store
Abian Tuwung,-8.5538594,115.1551052,Senggol Kediri,-8.555440431995716,115.15415037390683,Indonesian Restaurant
Banjar Anyar,-8.5380336,115.1474362,Beten punyan kepuh sanggulan,-8.542142709847575,115.14688354502283,Diner
Belalang,-8.6007387,115.092914,Kedungu Surf Camp,-8.602329,115.092415,Hotel
Belalang,-8.6007387,115.092914,Men Toglo Cafe,-8.601816867498421,115.09160395393015,Fast Food Restaurant
Beraban,-8.6167538,115.0994335,BITDeC,-8.614991249113721,115.0968103436468,Resort
Beraban,-8.6167538,115.0994335,Astiti Graha,-8.615686347237492,115.09525248938668,Hotel
Cepaka,-8.599765,115.1489068,Babi guling slingsing,-8.599601066636827,115.14614896366814,BBQ Joint
Kediri,-8.5644545,115.1320721,Glebeg Cinta,-8.566842079162598,115.13060760498047,Bar
Kediri,-8.5644545,115.1320721,"Mie Ayam & Bakso ""Patria""",-8.563943669281404,115.13527943854989,Noodle House
Kediri,-8.5644545,115.1320721,Bubur Kacang Ayam dan Kacang Ijo Madura,-8.56176,115.13416,Snack Place
Kediri,-8.5644545,115.1320721,Puri kediri,-8.563944466125848,115.13647229517584,Castle
Nyambu,-8.5811726,115.1397781,Villa Les Zieres,-8.579581939334556,115.13589902967982,Resort
Nyitdah,-8.5806816,115.1159476,Bakso Goyang Lidah,-8.582299307565851,115.11260274160105,Food Truck
Pandak Bandung,-8.5771093,115.1340493,Villa Les Zieres,-8.579581939334556,115.13589902967982,Resort
Pandak Gede,-8.5934118,115.1181791,Warung Sumerta Nasi Be Landa,-8.591800035409467,115.11779721249479,Indonesian Restaurant
Pandak Gede,-8.5934118,115.1181791,Posko Laskar Bali Korwil Pandawa,-8.592122,115.117947,Campground
Pandak Gede,-8.5934118,115.1181791,Pura Çiwa Pandak Gede,-8.59776,115.11774,Garden Center
Pangkung Tibah,-8.5979299,115.0808233,Konťáky,-8.596353,115.084784,Bed & Breakfast
Pangkung Tibah,-8.5979299,115.0808233,Mandalay Hideaway Tanah Lot,-8.602127,115.082093,Hotel
Pejaten,-8.5742314,115.1082228,Mandala Selular,-8.576314,115.10476,Mobile Phone Shop
Kesiut,-8.4804463,115.0940295,Tawuk mega mall,-8.4802,115.09282,Café
Kesiut,-8.4804463,115.0940295,Bali,-8.478076,115.09409,Park
Meliling,-8.5093562,115.0816648,Warung Ang In,-8.509964134285378,115.08191486698364,Diner
Meliling,-8.5093562,115.0816648,Rumah Makan Babi Guling Sembun,-8.51094993924709,115.0857430463214,Indonesian Restaurant
Pangkung Karung,-8.5478283,115.0974875,Warung teduh,-8.549333,115.0957149,Chinese Restaurant
Sembung Gede,-8.5142918,115.0905136,Rumah Makan Mekar Sari,-8.514350891113281,115.09103393554688,Indonesian Restaurant
Sembung Gede,-8.5142918,115.0905136,Apotek Sembung Farma,-8.5163684,115.0920399,Pharmacy
Sembung Gede,-8.5142918,115.0905136,RM Sembung 1,-8.511367395279414,115.08742256619344,Indonesian Restaurant
Sembung Gede,-8.5142918,115.0905136,Warung Nasi Men Bali (Lawar & Babi Guling),-8.511317664549814,115.08745731478912,BBQ Joint
Timpag,-8.4821928,115.0801708,Circle K,-8.484347,115.076192,Convenience Store
Baru,-8.1040689,115.0950501,Sate Plecing Kampung Tinggi,-8.103394322385444,115.092646396806,Indonesian Restaurant
Baru,-8.1040689,115.0950501,Siobak Babi Khe-lok,-8.10340531885359,115.0928157717863,Asian Restaurant
Baru,-8.1040689,115.0950501,Carrefour,-8.102504722048806,115.09592713242317,Supermarket
Baru,-8.1040689,115.0950501,mayor metra running track,-8.10194,115.09608,Track
Baru,-8.1040689,115.0950501,Loving Hut Singaraja,-8.103521165759965,115.09258848340046,Vegetarian / Vegan Restaurant
Baru,-8.1040689,115.0950501,Siobak Kelok Singaraja,-8.103192073877635,115.09879095055128,Asian Restaurant
Baru,-8.1040689,115.0950501,Pasar Kampung Tinggi,-8.103891495972425,115.0909263642709,Flea Market
Batannyuh,-8.4926935,115.1686239,AVEL Story Cloth And Masberto Tattoo Bali,-8.491695404052734,115.1683120727539,Men's Store
Batannyuh,-8.4926935,115.1686239,Toko Mediacom,-8.489689826965332,115.16912078857422,Electronics Store
Marga,-8.4720865,115.167254,Pasar Marga,-8.471523598493835,115.16941886173781,Flea Market
Marga,-8.4720865,115.167254,"Warung Nasi Belayu ""Sambel Bejek""",-8.469840672821407,115.17040315327823,Restaurant
Marga,-8.4720865,115.167254,Sate Gule Kelinci,-8.474344,115.17054,Asian Restaurant
Peken,-8.5170937,115.1693182,Villa Taman Di Blayu,-8.518523865264003,115.16746462871497,Resort
Peken,-8.5170937,115.1693182,Ayam Sambel bejek blayu,-8.516901026718624,115.16904193516547,Restaurant
Selanbawak,-8.4892714,115.1783053,Taman Sari Luwak Coffee,-8.488848985135252,115.18189018936367,Café
Selanbawak,-8.4892714,115.1783053,Bali Agro Product,-8.4890938067841,115.18239389565446,Farm
Jatiluwih,-8.3703528,115.1312018,Jatiluwih Rice Terraces,-8.368873383270284,115.13064982253127,Scenic Lookout
Jatiluwih,-8.3703528,115.1312018,Gong Jatiluwih,-8.36686449849563,115.1299098279287,Restaurant
Jatiluwih,-8.3703528,115.1312018,J-terrace Restaurant And Lounge,-8.368284274197753,115.12998101706911,Indonesian Restaurant
Jatiluwih,-8.3703528,115.1312018,Billy's Terrace Cafe,-8.370217091742916,115.13095080081408,Café
Jatiluwih,-8.3703528,115.1312018,Warung Teras & Home Stay,-8.36728024153867,115.13010841183294,Bed & Breakfast
Penatahan,-8.4360313,115.1258584,Penatahan natural hot spring,-8.434724215538361,115.12593331175388,Pool
Riang Gede,-8.4771416,115.1094526,wayan cell,-8.476659407023448,115.10560512542725,Mobile Phone Shop
Wongaya Gede,-8.3933528,115.1104036,Warung Sintya,-8.39498,115.111332,Asian Restaurant
Belimbing,-8.6515785,115.2199772,Playboy's Coffee House,-8.649233712707412,115.22145344007868,Coffee Shop
Belimbing,-8.6515785,115.2199772,Voltvet Eatery & Coffee,-8.653593926957896,115.21702006459236,Café
Belimbing,-8.6515785,115.2199772,HONDA Made Ferry Motor,-8.649287033946443,115.22055792170232,Bike Shop
Belimbing,-8.6515785,115.2199772,Dapoer Pemuda,-8.65371739293424,115.21706052764652,Indonesian Restaurant
Belimbing,-8.6515785,115.2199772,Warung Wardani,-8.651159170388885,115.21595733665005,Indonesian Restaurant
Belimbing,-8.6515785,115.2199772,GOR Lila Bhuana,-8.650035362362129,115.2229356765747,Basketball Court
Belimbing,-8.6515785,115.2199772,Master Gym,-8.649846631420253,115.21758726964514,Gym
Belimbing,-8.6515785,115.2199772,Depot Karna Sari,-8.654098341236516,115.216453876901,Indonesian Restaurant
Belimbing,-8.6515785,115.2199772,"Warung Makan Babi Guling ""Dodo""",-8.65154205722307,115.21578725477394,BBQ Joint
Belimbing,-8.6515785,115.2199772,Kober Mie Setan Kaliasem,-8.655080040158825,115.21859619269782,Noodle House
Belimbing,-8.6515785,115.2199772,Inna Bali Heritage Hotel,-8.65482217192074,115.21691835330786,Hotel
Belimbing,-8.6515785,115.2199772,Warung Tulen Special Fresh Grill Seafood,-8.651299106662014,115.21639711928147,Seafood Restaurant
Belimbing,-8.6515785,115.2199772,Pasar Burung Kota Denpasar (Satria),-8.650533881633555,115.21789312362671,Pet Store
Belimbing,-8.6515785,115.2199772,Depot Pelangi Mie Ayam Jakarta,-8.652499440611342,115.21719965513529,Noodle House
Belimbing,-8.6515785,115.2199772,Nice Ice,-8.649180009856519,115.22037298127236,Ice Cream Shop
Belimbing,-8.6515785,115.2199772,Warung Satria,-8.651490390732812,115.21884956814901,Asian Restaurant
Belimbing,-8.6515785,115.2199772,Mie Jazz,-8.64928584918328,115.22124070022163,Noodle House
Belimbing,-8.6515785,115.2199772,Warung Sate Kambing Sudi Mampir,-8.654804457492482,115.21881361356849,Middle Eastern Restaurant
Belimbing,-8.6515785,115.2199772,Warung Adnyana,-8.649157117334687,115.21942031432955,Indonesian Restaurant
Belimbing,-8.6515785,115.2199772,Toko Bahagia,-8.653300699035848,115.21710202341293,Miscellaneous Shop
Belimbing,-8.6515785,115.2199772,B&M Photo,-8.652243255746692,115.22404782139127,Design Studio
Belimbing,-8.6515785,115.2199772,Mie Ayam Jakarta,-8.647602370612411,115.21796045949749,Noodle House
Pajahan,-8.3544289,115.0015675,"Tegalasih, Pucak Sari",-8.350755155773443,114.99904500420809,Mountain
Bantas,-8.5020984,115.0684468,Men bali (Lawar dan Babi Guling),-8.502640794051514,115.06740249304987,Indonesian Restaurant
Bantas,-8.5020984,115.0684468,Lesehan Raos Eco Malioboro Yogyakarta,-8.504107327778277,115.06874466087814,Food Court
Bantas,-8.5020984,115.0684468,warung men bali,-8.50304889678955,115.07122039794922,BBQ Joint
Dalang,-8.4464457,115.0644298,Bali Dirt  Bike Adventure,-8.4447876,115.0651279,Bike Trail
Antap,-8.5277026,115.0055448,anika spa,-8.528194655458345,115.0013737754476,Spa
Bajera,-8.5030746,115.0251023,Alfa Mart Bajera,-8.50376713,115.02952294,Grocery Store
Bajera,-8.5030746,115.0251023,Desa Bajera,-8.501873830598944,115.02485753979205,Arcade
Selemadeg,-8.4800277,115.0230973,Clyde's cocoa & coconut farm,-8.4807159,115.022679,Farm
Selemadeg,-8.4800277,115.0230973,Br. Umaseka,-8.480744310126726,115.02350787647387,Farm
Selemadeg,-8.4800277,115.0230973,Apotek Waras Sempurna,-8.47933630410006,115.02468955624455,Pharmacy
Serampingan,-8.5053608,115.0223719,Desa Bajera,-8.501873830598944,115.02485753979205,Arcade
Dauh Peken,-8.5444645,115.1187382,Pasar Kodok (Frog Market),-8.545346579709756,115.12138175409466,Clothing Store
Dauh Peken,-8.5444645,115.1187382,Danke cafe,-8.546191460608416,115.12020042329365,Café
Dauh Peken,-8.5444645,115.1187382,Ayam Bakar Sido Mulyo,-8.546530945112908,115.11756557677448,Indonesian Restaurant
Dauh Peken,-8.5444645,115.1187382,Agung Motor Yamaha,-8.544143461271975,115.11444568634033,Automotive Shop
Gubug,-8.5583256,115.095377,UD. Cokro Kembang,-8.561362266540527,115.09457397460938,Pharmacy
